camber_front,tire_pressure_psi,brake_bias,driving_style_aggression,TrackTemp,AirTemp,effective_wear_rate,laps_until_critical_wear
-3.2041649440736526,25.59744661333675,51.51210795708628,0.877100804165085,42.070253164556966,27.28860759493671,2.497221929830107,28.0
-3.6263125794058744,28.57934913997329,53.9031705190363,1.0753586819707632,30.94105960264901,21.473509933774835,5.055641592018442,14.0
-2.6644413158328617,26.669274474586807,52.65564941792596,0.9089538317053159,30.94105960264901,21.473509933774835,2.421070278906048,29.0
-4.081518418043874,24.353963233997515,50.427800372579725,1.1328248387016604,42.070253164556966,27.28860759493671,3.1139623689071283,22.0
-3.6235660543943453,29.531201143941377,63.63956219609074,0.833489653243564,31.01180124223602,27.43167701863354,5.826974861626666,12.0
-3.400914470118925,27.19245200575832,50.123346970833374,1.109255469154111,42.928205128205136,29.330128205128204,3.817432255123613,18.0
-3.1317900473488924,29.3016520286255,61.04123216505628,0.8399747626274479,31.01180124223602,27.43167701863354,5.130216326823139,14.0
-2.1444721158209594,25.275879732721656,52.282218303792746,1.1524756947577235,31.01180124223602,27.43167701863354,2.679243764637241,26.0
-3.9009786535249207,22.589042747931394,63.683444329994,0.9216818072540015,42.928205128205136,29.330128205128204,3.590455194083789,19.0
-2.9572966847591653,20.528266863647218,63.391939093848286,1.0617573459322298,33.838961038961045,22.674025974025977,5.7710795384006435,12.0
-2.7227562934138727,27.260848514838507,59.80851719553886,0.995000911448112,42.070253164556966,27.28860759493671,3.764616105944192,19.0
-4.3606487618400065,21.213029980055342,60.083512247009075,0.9465212581049356,42.070253164556966,27.28860759493671,4.822396281483234,15.0
-2.6773654442956847,23.02775128271967,50.080087129545326,1.0581767332733985,31.01180124223602,27.43167701863354,2.7035884807173285,26.0
-3.9884276289381253,25.324709078838975,64.77307349170403,1.1790091922204953,31.01180124223602,27.43167701863354,3.8885911601379326,18.0
-4.304845221044161,25.644165877797477,63.16748905363721,0.8165078989498488,31.01180124223602,27.43167701863354,2.7265117147175326,26.0
-1.6533433882400002,26.00583196987136,63.42659338595138,1.1675411423532416,33.838961038961045,22.674025974025977,3.5145257318038556,20.0
-1.603103900776322,21.662553303497006,59.88866805576308,1.0436326620084053,42.928205128205136,29.330128205128204,3.6725543673689813,19.0
-2.0748079556506167,23.797374048216486,55.17180392981805,1.1229257203076208,33.838961038961045,22.674025974025977,2.676164216570255,26.0
-3.586158692479888,26.171942271169666,63.40472973635721,0.953549981373711,31.01180124223602,27.43167701863354,3.4370127588173776,20.0
-4.206983657980849,29.698188646337847,54.37275392226788,0.9887371899350454,30.94105960264901,21.473509933774835,6.458035669665617,11.0
-2.447300920463529,27.276311376996887,58.440673150133044,1.1475403007204656,31.01180124223602,27.43167701863354,3.909270050315369,18.0
-3.1795425187811963,29.226037570939578,51.495964585158234,0.9659391879239292,42.070253164556966,27.28860759493671,5.390645551097419,13.0
-4.133885295465664,27.622120583141772,63.82933445199125,1.013863826699634,31.01180124223602,27.43167701863354,4.835896081229453,14.0
-3.0144692696661894,25.917169688924005,52.1115568665682,0.8080779692337332,42.070253164556966,27.28860759493671,2.222798880169804,31.0
-4.396834436654345,21.920233691363446,53.37345208595611,0.863439202335217,31.01180124223602,27.43167701863354,3.210095536395663,22.0
-1.7720387937636537,26.66685651892513,58.372012371923226,1.05667460318992,33.838961038961045,22.674025974025977,3.2518674534728036,22.0
-3.7236600551999492,26.23379565959907,61.461395003194724,1.086790760425551,42.070253164556966,27.28860759493671,4.179670579105832,17.0
-2.5124331469380543,26.024691704572664,59.290269589044485,1.0330403747137997,30.94105960264901,21.473509933774835,2.8597779326187984,24.0
-3.5648667717317672,24.897858679882408,53.482008692002346,0.8573240145102443,42.070253164556966,27.28860759493671,2.447473030522217,29.0
-2.9397959364665676,25.286566039892755,50.01414563791236,0.9781621714311339,42.070253164556966,27.28860759493671,2.5214630684248713,28.0
-2.859869161970161,23.34442527118104,61.35725870461159,0.942037906545276,42.070253164556966,27.28860759493671,2.9571780986107377,24.0
-3.945436633423419,25.193126926423034,64.7781098886664,0.9982645376140353,31.01180124223602,27.43167701863354,3.3919038663936556,21.0
-1.5912461167063245,21.975559056784782,62.14869680459135,1.1481316138216378,42.928205128205136,29.330128205128204,4.1369322562235995,17.0
-2.1746015299166563,28.05174397360377,56.90309927234923,1.1103445754634607,30.94105960264901,21.473509933774835,4.281881501610252,16.0
-1.6815031753074328,21.85776954698708,63.5565089209866,0.8335958005556636,30.94105960264901,21.473509933774835,3.099535252119369,23.0
-1.8155179487170536,20.849662898894664,56.14771509677525,1.1561236791098257,42.928205128205136,29.330128205128204,4.595618651438954,15.0
-2.7063000635667445,24.362460263571574,57.874011263652015,0.9887068604599294,31.01180124223602,27.43167701863354,2.466799950040565,28.0
-1.7343772949306495,26.58307439506062,57.15694651093525,1.0975448579543994,31.01180124223602,27.43167701863354,3.1149125181177295,22.0
-4.234522493844241,24.377168249335412,56.71435808998287,0.8560156925057409,30.94105960264901,21.473509933774835,2.6789661840253025,26.0
-3.9120514127425645,22.767541319513086,61.627861539408585,1.0682878102828193,31.01180124223602,27.43167701863354,3.7473749107063004,19.0
-4.364318133268386,25.581711838904408,57.90153360904238,0.8945304070437832,42.070253164556966,27.28860759493671,2.988207516659828,23.0
-3.524009007710207,23.470023354122,54.75075683037824,0.9753523588563726,42.070253164556966,27.28860759493671,3.0110592803037797,23.0
-3.333968130931554,29.32867690126633,53.87237251487718,0.8067451480328418,31.01180124223602,27.43167701863354,4.4481731724646565,16.0
-3.685952904678312,29.22645139603572,50.5662097545115,0.8606442551721905,42.928205128205136,29.330128205128204,4.6631798149581325,15.0
-2.013787472544212,25.023718199720953,58.74792742824569,0.8368321972494479,33.838961038961045,22.674025974025977,2.0943824100039525,33.0
-3.4297400199192323,23.278839940182586,53.44942123101551,0.8958976691753034,31.01180124223602,27.43167701863354,2.6049092916747796,27.0
-3.6571964709378575,27.37132413956639,52.22200883024575,0.8400072360097289,42.928205128205136,29.330128205128204,3.2143685684982026,22.0
-2.8719117505252547,20.367129434830666,59.80744945741517,1.0767640106478247,42.928205128205136,29.330128205128204,5.975217291721876,12.0
-4.077227325075712,24.74769006043651,60.21813886732323,0.8116159608836878,31.01180124223602,27.43167701863354,2.552610895958328,27.0
-2.093409057737881,23.363233942703335,61.28232338386499,1.047096200249999,42.070253164556966,27.28860759493671,3.0049552041690575,23.0
-4.276348068960687,29.205358851025547,57.55365344507887,0.8562831323302298,31.01180124223602,27.43167701863354,5.3386684278924355,13.0
-1.5393391901984481,20.120030272726826,63.410819078058296,1.1780645828711587,31.01180124223602,27.43167701863354,5.821711329306247,12.0
-2.1832656921100275,25.52814875718349,64.04514130097341,1.1732376292439417,33.838961038961045,22.674025974025977,3.3787320241088463,21.0
-3.9038529553974826,27.40663581066626,62.110564096887344,0.890201241008385,42.070253164556966,27.28860759493671,4.5855216352970345,15.0
-4.483433648629193,24.850179875240414,59.533902230122806,1.0457685192892119,30.94105960264901,21.473509933774835,3.370319778166688,21.0
-2.0536157146354976,20.854030301627215,54.555814303867834,0.8112021277889834,30.94105960264901,21.473509933774835,3.2107085765198002,22.0
-2.379427968457149,29.724613900279024,64.74417382430332,1.1727154172204697,42.928205128205136,29.330128205128204,8.256515163803892,8.0
-2.3129784958770383,25.180104313760978,54.112042507879075,1.009194923276684,42.070253164556966,27.28860759493671,2.719398138052583,26.0
-2.1861889599421627,26.141862443190114,53.03985382985647,0.8172892605671116,42.928205128205136,29.330128205128204,2.34854914322882,30.0
-4.277866044797729,22.366097827075073,56.632311706798745,0.936999997203255,42.928205128205136,29.330128205128204,3.7331070509927002,19.0
-3.4246028143671823,24.83498085106804,50.85260856068583,0.8307397847444937,42.070253164556966,27.28860759493671,2.3319420540203217,30.0
-4.152392821424611,24.29149491958322,64.67741697007686,0.9571777757493439,42.070253164556966,27.28860759493671,3.1815272961799126,22.0
-1.9106897223732195,20.748958420019836,58.82650334624637,1.0679705368645291,30.94105960264901,21.473509933774835,4.366732824118506,16.0
-2.6301056195173262,21.06160353547467,58.354281374962625,0.9879559632165759,42.070253164556966,27.28860759493671,4.229987239961002,17.0
-3.5073059254420524,28.374725196187747,59.8369441984958,0.9534888698877818,31.01180124223602,27.43167701863354,4.727166578142841,15.0
-4.309324949141929,22.3981995220659,57.4553547166581,0.8476628182161859,30.94105960264901,21.473509933774835,3.0932578566568845,23.0
-3.5670530348530134,21.949582714986306,50.48095275641813,0.8979756182774625,33.838961038961045,22.674025974025977,2.8986240861257295,24.0
-3.524450033919759,25.049114512501394,59.18466933260595,0.8400573150953405,42.928205128205136,29.330128205128204,2.791573723798269,25.0
-2.3111814649858076,27.68747131362513,60.742608154346456,1.1229994926626643,42.070253164556966,27.28860759493671,4.907370075791914,14.0
-2.5873275859343607,20.619465185789878,56.2512359093608,0.854095931193889,42.928205128205136,29.330128205128204,3.9757784226083723,18.0
-1.8383617722710204,25.76807919638256,61.35943358106789,1.0381493466195573,31.01180124223602,27.43167701863354,3.0559507920625864,23.0
-3.0833552245141522,21.192104428405734,53.405019490076306,0.9370961654355383,42.070253164556966,27.28860759493671,3.9527317571617404,18.0
-4.141217262185095,20.364610508256185,53.31914886599276,0.8903913538620735,42.070253164556966,27.28860759493671,4.67690378267255,15.0
-2.3602656383310148,20.527439521622174,52.42125481531361,1.0557873757968415,42.928205128205136,29.330128205128204,4.378523663347227,16.0
-2.2176448541493077,28.341641082084415,55.57992139683743,0.9828009237507762,31.01180124223602,27.43167701863354,4.068565271629965,17.0
-2.8161684072915114,21.179724836280617,62.70518053083625,0.9600581869138236,31.01180124223602,27.43167701863354,4.183913397243345,17.0
-2.1870984601363173,20.45151364412292,62.418680932235965,1.0371408019568886,30.94105960264901,21.473509933774835,5.079662991453694,14.0
-3.0186132109068278,24.378998871429122,55.742363119452556,0.9965070513960003,42.928205128205136,29.330128205128204,2.7356830587631733,26.0
-2.931801511854018,28.439934719420247,58.83678103970355,0.9213936834206243,42.928205128205136,29.330128205128204,4.693924867438634,15.0
-3.217376944924351,22.62408376489302,60.812244747123735,1.0236245151061008,33.838961038961045,22.674025974025977,3.549156475689764,20.0
-4.423742619767714,24.217126175259164,53.618101619420344,1.0677994306202778,33.838961038961045,22.674025974025977,2.9073393459232246,24.0
-4.176325719020086,20.399225325637513,52.52211628842121,0.8106772634347418,33.838961038961045,22.674025974025977,4.091663305995358,17.0
-4.405712442939797,24.49078514134876,64.58143989818467,0.9863486915630701,42.928205128205136,29.330128205128204,3.4569827841129244,20.0
-2.590768766208659,25.776130806371338,59.26335969814428,0.8230733138334175,42.070253164556966,27.28860759493671,2.5013754534716823,28.0
-3.55693205677102,25.70907053752145,64.72123582750496,0.8745621656272444,42.070253164556966,27.28860759493671,3.201882527343408,22.0
-2.974287926505892,23.32426692174365,55.066339806983436,1.0242034936311892,33.838961038961045,22.674025974025977,2.6981554849225846,26.0
-1.777300578221721,23.155331806631356,60.545475499611975,1.1464755661062322,42.928205128205136,29.330128205128204,3.284533410184695,21.0
-3.7521233125533753,21.06623618936598,53.33905454811857,1.153122271675394,42.928205128205136,29.330128205128204,5.08926939502165,14.0
-3.2688512308931106,23.667983206462683,53.918002569108694,0.8279776040554525,42.928205128205136,29.330128205128204,2.263447377923264,31.0
-2.233346584370854,20.994946688729648,57.67853181904436,0.9676420345146827,42.928205128205136,29.330128205128204,4.208144918245866,17.0
-3.8136055035251326,27.665959447120514,54.79427188262107,1.0332025932018205,31.01180124223602,27.43167701863354,4.135090404324226,17.0
-4.269060270513621,29.66274297748186,52.51432345760877,0.8588279618201374,33.838961038961045,22.674025974025977,5.421150209867376,13.0
-3.630745641258696,29.70074456666707,53.94321052983989,1.1061728866979086,42.070253164556966,27.28860759493671,7.1511472915168675,10.0
-4.016336138237987,28.65071099375394,50.536225916987966,1.0976941033748955,33.838961038961045,22.674025974025977,5.378141787873371,13.0
-1.7109070429722806,26.00792149339619,60.5663543221623,1.1613364054827178,30.94105960264901,21.473509933774835,3.1652844594142806,22.0
-2.075638861306749,27.0086569724388,57.381749856287925,0.8033944048333772,33.838961038961045,22.674025974025977,2.659023037743175,26.0
-2.5997887304687297,22.85205802680414,51.413645996067885,0.8866736975956011,33.838961038961045,22.674025974025977,2.540560895780283,28.0
-1.8856182294368469,26.307704201726207,52.57540989692737,1.1308746856981287,42.070253164556966,27.28860759493671,3.0394621971307805,23.0
-2.0889837693026565,24.556495494398774,51.53801807168966,1.068232020330774,33.838961038961045,22.674025974025977,2.488232893455792,28.0
-3.9402898233418924,24.820173397769324,59.18889212413815,1.1577559414793963,42.928205128205136,29.330128205128204,3.816113279040593,18.0
-1.822323004530067,27.57776560375158,51.413155454187404,0.8228718618121067,42.070253164556966,27.28860759493671,2.8322168170421596,25.0
-2.8819732742530477,22.819183555972515,61.31423499552824,1.0387855862865771,42.070253164556966,27.28860759493671,3.507438656382919,20.0
-2.0776795345078125,23.1803961169452,50.307663789805865,1.0276186299574697,31.01180124223602,27.43167701863354,2.4540279350421326,29.0
-1.8117261002295204,29.246417911286365,53.74063681993838,0.814269766544213,31.01180124223602,27.43167701863354,3.7287443691716664,19.0
-3.545989575084408,20.562242948509724,63.36000013837861,1.0054088307649933,42.070253164556966,27.28860759493671,5.700041785097682,12.0
-4.16984422641697,24.856342984133406,60.77796977183369,1.0438081245239696,42.928205128205136,29.330128205128204,3.3842209587784984,21.0
-3.816194512374175,29.128008004078616,51.094524993885315,0.876517269680843,33.838961038961045,22.674025974025977,4.880913971662865,14.0
-3.218676634121231,26.10363007818157,62.31689156727769,0.9093318332498652,42.070253164556966,27.28860759493671,3.097440611217707,23.0
-2.0459557022325208,25.464070742121322,57.39552682310307,1.0561389385190947,31.01180124223602,27.43167701863354,2.6067058868914645,27.0
-1.9178082502309697,22.49744179229355,62.70174540753244,0.9873203790399834,33.838961038961045,22.674025974025977,3.052049644458195,23.0
-4.479143608406428,23.432754890644482,59.0110966167559,1.1432054630273307,42.070253164556966,27.28860759493671,3.9812414307737343,18.0
-2.967758092267303,28.52048415804693,60.22749548049288,0.9369527064036753,30.94105960264901,21.473509933774835,4.716879712598222,15.0
-3.247766990553663,25.59218131768458,64.90252340593563,0.9066638633552805,42.928205128205136,29.330128205128204,3.228182980533427,22.0
-3.8336765685878094,25.1474219375678,53.48503318886027,1.1939463761379372,33.838961038961045,22.674025974025977,3.3453196815727337,21.0
-4.140403897998952,20.995797135400288,59.359183621420826,1.1644543080520333,31.01180124223602,27.43167701863354,5.5311226412322005,13.0
-3.487154485789116,20.16028156455123,56.90482085086097,0.811597097999592,30.94105960264901,21.473509933774835,4.239205359096002,17.0
-1.6712708882624425,29.63685188687049,50.591779293840375,1.1082914461226263,33.838961038961045,22.674025974025977,5.529092484463502,13.0
-3.530391203937734,23.769861672868416,50.217059622542976,0.8441339095300813,30.94105960264901,21.473509933774835,2.0837665515427015,34.0
-2.943628134769902,26.032130620995044,51.78842866726788,0.8109940779317484,42.070253164556966,27.28860759493671,2.3965895688541505,29.0
-2.3909431233144662,20.79715073187285,59.73637610807822,0.9094782063865395,42.928205128205136,29.330128205128204,4.232231612685077,17.0
-3.409111192862118,26.831142857230468,58.507446318700886,0.9077383516244417,33.838961038961045,22.674025974025977,3.1823513978630746,22.0
-1.5846537518371182,29.325667087059607,58.301443417455914,1.1277275049387858,42.070253164556966,27.28860759493671,6.056380203036582,12.0
-1.6126581151736663,25.756652529974197,50.4778514379239,1.084266898377134,31.01180124223602,27.43167701863354,2.3040105381921956,30.0
-3.7446531125239075,21.261153223754107,57.03954494540011,1.1926437709328057,30.94105960264901,21.473509933774835,5.046863703470403,14.0
-3.008254482322844,25.817215274734767,63.869342267637926,1.0846051601247273,42.070253164556966,27.28860759493671,3.6947265520615753,19.0
-3.597365070549691,27.663472131046525,55.9638780396597,0.9673022213024192,30.94105960264901,21.473509933774835,3.9999145705576704,18.0
-3.6454785168675974,24.064165365740187,59.37383704682684,1.0795710643780867,42.070253164556966,27.28860759493671,3.174293280941338,22.0
-4.389339157936401,28.79837747941468,61.69728013434715,1.1997836268745607,33.838961038961045,22.674025974025977,7.481289421848528,9.0
-2.6713069980603095,26.486829533573644,61.758879187128315,1.0840567530250111,42.070253164556966,27.28860759493671,3.7396903123063954,19.0
-2.9919629303134156,28.992489182892026,57.78920123592907,1.1046725423921273,42.070253164556966,27.28860759493671,6.1867520511089396,11.0
-4.345563746250032,26.235053112473373,62.86927918103505,1.1753460060761038,30.94105960264901,21.473509933774835,4.402115223111184,16.0
-3.664060607290166,21.312879720048244,55.8706714004562,0.8454605045246734,31.01180124223602,27.43167701863354,3.428136078342707,20.0
-1.7752023421000391,23.09691711105189,63.33039822177197,1.0819137173790907,42.928205128205136,29.330128205128204,3.431516314353945,20.0
-3.7813143279990826,22.01794948252457,53.60340749593318,1.1403223831869795,33.838961038961045,22.674025974025977,4.121933227158804,17.0
-4.065315383726331,29.088264977168624,54.203246104858565,1.181751440088357,31.01180124223602,27.43167701863354,6.759933406803573,10.0
-3.031641719167311,27.604000672874825,50.796809362985016,0.8843877158846798,33.838961038961045,22.674025974025977,3.0798995537635303,23.0
-1.543048637668198,26.76398368910006,61.93372754813424,1.0015716030896977,33.838961038961045,22.674025974025977,3.094397491576539,23.0
-3.773834185465499,23.009663196316218,56.25582854349058,1.0722219390577927,30.94105960264901,21.473509933774835,3.313928450837013,21.0
-2.4835933577823646,21.840447720502134,53.43674920867099,0.898987091800535,42.070253164556966,27.28860759493671,3.0143717987949685,23.0
-2.215141154013847,27.56451087988912,53.47685416424869,1.0401891453001095,30.94105960264901,21.473509933774835,3.4592782174620487,20.0
-3.787087368022801,24.741579458790795,63.520999118438496,0.9030315129991998,30.94105960264901,21.473509933774835,2.7231783932905365,26.0
-2.3153509541644213,22.257895521506292,62.50874900691555,0.933382808212659,31.01180124223602,27.43167701863354,3.1703248334505267,22.0
-3.39665060184224,26.16621978165275,58.30296328035775,0.976607478604346,42.070253164556966,27.28860759493671,3.2314784899694864,22.0
-2.6030825082192615,20.40333852138452,59.24166200623581,1.0116760394986268,42.928205128205136,29.330128205128204,5.280641399039805,13.0
-2.599410867717316,23.261702541282535,57.11488355825436,0.9797463486500603,42.070253164556966,27.28860759493671,2.9028281319769005,24.0
-2.8926759477757247,24.685569945911347,55.87499814318213,0.9972782079151716,42.928205128205136,29.330128205128204,2.8182125104575118,25.0
-4.229130689836775,21.47958334109406,63.73215321827497,0.919435502515317,31.01180124223602,27.43167701863354,4.240586194126557,17.0
-1.9940925132322862,29.846544775908395,51.88419055280453,0.8635860376090523,33.838961038961045,22.674025974025977,4.696822198825639,15.0
-3.5376598050847923,22.090973645896142,56.27670184574342,0.8189399909307358,33.838961038961045,22.674025974025977,2.8452652596193313,25.0
-3.9404444688004374,21.303531300432656,55.16842861981813,0.8783914889966671,33.838961038961045,22.674025974025977,3.591250522153848,19.0
-4.377674575335709,22.035348738868965,57.47226080376723,1.0327774566023131,30.94105960264901,21.473509933774835,3.9619989725200537,18.0
-2.7273211704352747,27.690611331597243,56.86447811817763,1.114446179121253,42.928205128205136,29.330128205128204,4.679107583543305,15.0
-2.467306914473153,24.25505659271843,57.78334297476622,0.8676990389771578,42.070253164556966,27.28860759493671,2.3020492097635303,30.0
-4.450236513216431,25.65415939752538,52.09878465840491,0.8434221431090594,30.94105960264901,21.473509933774835,2.5957727134330573,27.0
-2.963720825102157,20.210091569863607,57.69712252269915,1.0997161442197,42.070253164556966,27.28860759493671,5.978802851036465,12.0
-3.820512674406186,20.344313085733145,53.63628220830816,0.9220633322149159,33.838961038961045,22.674025974025977,4.589638969599869,15.0
-2.5644816287716505,24.458255498270162,52.76497023482287,1.180599775690941,42.928205128205136,29.330128205128204,3.051494086144534,23.0
-3.976900712985026,28.166552432016235,50.97251328179287,1.0857271882441493,42.928205128205136,29.330128205128204,4.961648062737522,14.0
-2.4271867856926024,28.852388787075654,61.43978838134211,0.9307024188972124,30.94105960264901,21.473509933774835,4.7963090947604385,15.0
-3.3397939610983878,20.867065675956404,56.4116288128484,0.915817099117482,42.070253164556966,27.28860759493671,4.492296244890444,16.0
-1.6898100337897963,25.383631021010228,59.39965524967637,1.0094793545085237,33.838961038961045,22.674025974025977,2.614142871509013,27.0
-4.087437167562021,29.132296862792707,60.91390014957115,0.8316578673112838,42.070253164556966,27.28860759493671,5.608334741480812,12.0
-3.4768009468492247,23.879727543978863,60.1897499797033,0.8470706050581196,31.01180124223602,27.43167701863354,2.4165755786301704,29.0
-4.159579436278233,28.295658314283685,57.05751078634523,0.8703431525264771,42.070253164556966,27.28860759493671,4.705172638042118,15.0
-1.7259191451643119,21.33695654399436,55.81847793427595,1.109889437321824,30.94105960264901,21.473509933774835,3.8713472245551612,18.0
-1.867981939857057,29.353944896677987,55.639398644609955,1.005542943707649,30.94105960264901,21.473509933774835,5.140326738370385,14.0
-3.726175116854533,27.514233175313027,59.60073195395084,0.8042268491097773,42.928205128205136,29.330128205128204,3.578623325276111,20.0
-2.5200478618974627,29.413343927869015,57.4219153241281,1.0694066109888436,31.01180124223602,27.43167701863354,6.087777155428423,11.0
-2.0483333993963524,26.766172335525063,62.73698371982766,0.9694760714641988,42.928205128205136,29.330128205128204,3.524909749867603,20.0
-2.834397565201613,23.63403931999427,63.12052976490068,1.0043409459855193,30.94105960264901,21.473509933774835,2.929073056928068,24.0
-2.9110482649319804,29.381811725247225,52.55840567009778,0.8856464973651742,42.928205128205136,29.330128205128204,4.815695300424337,15.0
-3.774443127298645,22.755667763091786,52.04350477318589,1.0207128913576415,31.01180124223602,27.43167701863354,3.0782751074938957,23.0
-4.2206916965823025,23.321725220617324,59.45601389053999,1.1916612959005954,42.070253164556966,27.28860759493671,3.9307135373881454,18.0
-1.8083527261400199,27.008084180017402,54.51838622093419,0.8293778764023046,30.94105960264901,21.473509933774835,2.4775642315822357,28.0
-1.7987458285100084,27.65316299525386,50.278560781476486,0.9135669598657723,31.01180124223602,27.43167701863354,2.80246424525191,25.0
-2.6006956281801963,29.294034838491537,63.329640040444325,0.8971990371443319,31.01180124223602,27.43167701863354,5.5714331734303935,13.0
-3.482910626853898,22.048024090562095,53.403511508657125,0.8994197243004719,30.94105960264901,21.473509933774835,2.969146774616962,24.0
-3.452371276162017,27.97998035219224,63.93920977528714,0.9514825430261509,42.070253164556966,27.28860759493671,5.062329930622486,14.0
-2.322132963389282,27.385460533969635,60.7615167631738,1.1272439138976669,33.838961038961045,22.674025974025977,4.228443534309649,17.0
-1.808669220142269,20.63794556253598,61.439802348672266,1.1651434759857549,42.070253164556966,27.28860759493671,5.564234502554693,13.0
-1.838740727204648,23.87223141210207,53.021922436897405,0.8808860349835894,30.94105960264901,21.473509933774835,2.184898079654714,32.0
-2.160373362427128,22.827654570600984,53.51291638425219,1.0171799751792452,31.01180124223602,27.43167701863354,2.5522245935434085,27.0
-2.5739050615371366,23.044904243540305,57.81901630736098,1.054759588866192,42.070253164556966,27.28860759493671,3.196851550071955,22.0
-4.247580105014854,29.829468795547008,52.581497789747935,1.0087309897455379,42.928205128205136,29.330128205128204,7.243448309810603,10.0
-4.015113857716159,26.42777413479928,54.58147539024549,0.9736305576787678,30.94105960264901,21.473509933774835,3.176154352261478,22.0
-1.8043374344187622,27.176761577934997,54.821937169217065,0.8767902023436952,42.070253164556966,27.28860759493671,2.859564274619761,24.0
-2.6807128210212303,29.766176373150092,52.39444899879146,0.9952877436796954,31.01180124223602,27.43167701863354,5.673078327513343,12.0
-4.472408845150111,23.772017824576388,53.077742500927414,0.9604859310845315,33.838961038961045,22.674025974025977,2.7716826963096084,25.0
-4.195585371401903,28.018401684528058,61.82827763012385,1.1182253450009079,33.838961038961045,22.674025974025977,5.622521879740866,12.0
-2.5094946926758324,24.345309633044955,52.50793781820902,1.105441743665198,33.838961038961045,22.674025974025977,2.7215717627363714,26.0
-4.484815248461344,28.695336718149797,50.42686087765884,0.8535994724822683,33.838961038961045,22.674025974025977,4.083579352809508,17.0
-4.017575845747504,21.80657541311303,59.440324139434075,0.835407621025227,31.01180124223602,27.43167701863354,3.363658495594234,21.0
-2.8537986319002417,29.476861770642795,64.63974679088675,1.163261577291001,30.94105960264901,21.473509933774835,7.800823288565432,9.0
-2.42431440692192,22.187717084108797,54.96820721934682,1.014203355585799,30.94105960264901,21.473509933774835,3.066190825484282,23.0
-2.5441162214921986,23.262205069809315,51.77983554794378,1.1431203749130363,42.070253164556966,27.28860759493671,2.9156725533195083,24.0
-3.8271920716183208,27.561922341067806,58.55580988051296,0.8232604482265605,42.070253164556966,27.28860759493671,3.789909927429644,18.0
-2.3634623359573923,23.937551415654067,63.59531316643469,1.010606246608652,30.94105960264901,21.473509933774835,2.7651827383560597,25.0
-3.7882527375096,26.082113767664467,61.76092669742718,1.0157706058304945,42.070253164556966,27.28860759493671,3.556706167636826,20.0
-3.523800905522197,24.445735010694285,59.33773802619074,1.14428081301686,42.928205128205136,29.330128205128204,3.504674101443448,20.0
-2.2605257846459277,27.42369937089782,54.72584744911399,0.839043999291883,30.94105960264901,21.473509933774835,2.8160700424957836,25.0
-2.5511013028583562,22.283312523686106,58.1282025991433,0.8961782254703637,31.01180124223602,27.43167701863354,2.7586462570376717,25.0
-1.9523297685174663,20.58457987236877,51.36867261956383,0.9626153255548052,31.01180124223602,27.43167701863354,3.734284086453916,19.0
-2.52716132309897,22.999293974730662,60.18418136421005,1.146336590167977,42.070253164556966,27.28860759493671,3.636572033138629,19.0
